"stockid","stockid_orig","lh","id","ed","sigmaR","ar","sigmaC","ts","iter","bbmsy","bbmsy_status","mprm","comsir","sscom"
"DE_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0.2,60,4,1.03699055088407,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0.2,60,5,1.36553209190865,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0.2,60,6,1.05919196802699,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0.2,60,7,1.87729854549864,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0.2,60,8,1.29020425894051,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0.2,60,9,1.3498756926581,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_1","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,1,1.44967160817018,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_10","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,10,1.6211482820786,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_2","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,2,1.67040488369091,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_3","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,3,1.37180779363388,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,4,1.03699055088407,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,5,1.36553209190865,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,6,1.05919196802699,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,7,1.87729854549864,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,8,1.29020425894051,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0.8,0,20,9,1.3498756926581,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_1","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,1,1.44967160817018,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_10","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,10,1.6211482820786,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_2","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,2,1.67040488369091,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_3","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,3,1.37180779363388,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,4,1.03699055088407,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,5,1.36553209190865,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,6,1.05919196802699,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,7,1.87729854549864,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,8,1.29020425894051,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0.8,0,60,9,1.3498756926581,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_1","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,1,1.21437277093282,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_10","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,10,1.41236852955231,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_2","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,2,1.3694600885844,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_3","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,3,1.39399970026793,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_4","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,4,1.41715047799001,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_5","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,5,1.46718773014541,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_6","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,6,1.31686486378063,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_7","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,7,1.59497521637532,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_8","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,8,1.56933228479537,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_9","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0.2,20,9,1.5676898594925,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_1","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,1,1.21437277093282,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_10","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,10,1.41236852955231,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_2","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,2,1.3694600885844,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_3","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,3,1.39399970026793,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_4","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,4,1.41715047799001,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_5","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,5,1.46718773014541,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_6","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,6,1.31686486378063,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_7","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,7,1.59497521637532,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_8","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,8,1.56933228479537,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_9","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0.2,60,9,1.5676898594925,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_1","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,1,1.21437277093282,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_10","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,10,1.41236852955231,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_2","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,2,1.3694600885844,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_3","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,3,1.39399970026793,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_4","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,4,1.41715047799001,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_5","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,5,1.46718773014541,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_6","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,6,1.31686486378063,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_7","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,7,1.59497521637532,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_8","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,8,1.56933228479537,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_20yr_9","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.2,0,0,20,9,1.5676898594925,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_1","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,1,1.21437277093282,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_10","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,10,1.41236852955231,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_2","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,2,1.3694600885844,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_3","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,3,1.39399970026793,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_4","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,4,1.41715047799001,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_5","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,5,1.46718773014541,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_6","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,6,1.31686486378063,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_7","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,7,1.59497521637532,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_8","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,8,1.56933228479537,"under","yes","yes","yes"
"DE_40%_ED0.6_0.2sr_0ar_0sc_60yr_9","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.2,0,0,60,9,1.5676898594925,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_1","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,1,0.890409124843565,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_10","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,10,1.36631441306587,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_2","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,2,1.54152234792132,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_3","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,3,0.750730709451949,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,4,0.265799213940746,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,5,0.690730801076165,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,6,0.289522678955815,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,7,2.26139312173123,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,8,0.564331018943696,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0.2,20,9,0.723653520538962,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_1","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,1,0.890409124843565,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_10","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,10,1.36631441306587,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_2","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,2,1.54152234792132,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_3","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,3,0.750730709451949,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,4,0.265799213940746,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,5,0.690730801076165,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,6,0.289522678955815,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,7,2.26139312173123,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,8,0.564331018943696,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0.2,60,9,0.723653520538962,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_1","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,1,0.890409124843565,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_10","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,10,1.36631441306587,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_2","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,2,1.54152234792132,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_3","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,3,0.750730709451949,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,4,0.265799213940746,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,5,0.690730801076165,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,6,0.289522678955815,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,7,2.26139312173123,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,8,0.564331018943696,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0.8,0,20,9,0.723653520538962,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_1","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,1,0.890409124843565,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_10","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,10,1.36631441306587,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_2","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,2,1.54152234792132,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_3","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,3,0.750730709451949,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_4","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,4,0.265799213940746,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_5","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,5,0.690730801076165,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_6","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,6,0.289522678955815,"over","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_7","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,7,2.26139312173123,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_8","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,8,0.564331018943696,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_9","DE_ID60_AR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0.8,0,60,9,0.723653520538962,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_1","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,1,1.23714381418893,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_10","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,10,2.23677045698093,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_2","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,2,2.1619199747528,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_3","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,3,2.1834002145543,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_4","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,4,2.38844764776897,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_5","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,5,2.2300587702593,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_6","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,6,1.70025460476892,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_7","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,7,2.87589658377851,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_8","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,8,2.7234657706058,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_9","DE_ID60_NR_ED0.6_SELF_UR0_TS20","DE",0.4,"ED0.6",0.6,0,0.2,20,9,2.69622755359251,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_1","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,1,1.23714381418893,"fully","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_10","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,10,2.23677045698093,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_2","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,2,2.1619199747528,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_3","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,3,2.1834002145543,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_4","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,4,2.38844764776897,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_5","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,5,2.2300587702593,"under","yes","yes","yes"
"DE_40%_ED0.6_0.6sr_0ar_0.2sc_60yr_6","DE_ID60_NR_ED0.6_SELF_UR0_TS60","DE",0.4,"ED0.6",0.6,0,0.2,60,6,1.70025460476892,"under","yes","yes","yes"
